Month,Hour,DayOfWeek,Holiday,Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,EnergyConsumption
10,22,1,1,22.157867,45.416862,1424.91,0,1,1,12.954303,73.55534
10,7,1,0,21.867588,45.526928,1713.1768,5,0,0,21.659657,68.649536
10,22,5,1,29.99867,42.05159,1574.4158,8,1,1,23.822205,84.72126
10,16,1,1,21.932425,40.25996,1339.0006,8,1,0,0.006642,66.34225
10,22,3,0,29.99867,39.35074,1999.9823,2,1,0,17.616545,76.00277
10,18,7,1,27.328299,59.969086,1999.9823,1,1,0,0.006642,69.4676
10,11,4,1,26.18648,42.612564,1654.9656,3,1,0,6.7000036,85.111534
10,22,2,1,24.538795,43.950367,1155.4669,4,1,0,26.078754,76.45554
10,12,6,1,23.415905,57.747906,1791.1863,8,1,1,25.687237,85.33114
10,19,2,0,29.24002,30.015976,1675.254,7,0,0,12.028625,88.14918
10,19,5,1,28.566008,30.015976,1000.51263,2,1,0,29.303907,78.69716
10,23,3,0,23.211922,58.683666,1228.1562,6,1,1,3.8431683,77.32523
10,4,3,1,24.71293,31.199293,1619.697,1,0,0,14.724427,77.42925
10,10,3,0,27.595556,50.661415,1843.3057,8,1,1,29.965326,92.67917
10,2,1,1,28.3476,38.795002,1138.5844,1,1,0,9.727372,81.83534
10,7,4,1,23.393835,41.625412,1277.1575,4,0,0,29.069145,70.33378
10,4,1,1,23.07593,51.582157,1653.684,2,1,1,15.139499,71.613365
10,23,4,0,20.086998,51.47287,1876.7982,0,0,1,20.137716,61.356224
10,21,7,0,29.748056,48.903435,1543.6414,4,0,0,29.965326,74.69755
10,9,6,0,22.325516,56.568203,1036.4414,1,1,0,5.2251134,81.52197
10,1,5,1,27.505926,56.42549,1914.072,9,0,1,9.26332,82.92269
10,4,7,0,24.97464,55.734917,1425.174,2,0,0,4.7350683,59.61699
10,19,4,0,23.844303,36.83734,1418.0634,4,0,0,13.433964,74.15318
10,6,3,1,29.99867,36.130825,1736.0839,4,1,1,2.7919073,89.95528
10,13,2,0,25.006361,52.347557,1085.6409,7,1,0,1.3340722,88.11935
10,2,1,0,25.02192,37.08248,1720.2041,1,1,1,20.35368,57.868828
10,16,7,1,29.99867,30.015976,1463.3993,1,1,0,0.31910026,88.54934
10,14,3,1,26.272562,48.519077,1787.5302,6,1,0,4.196704,78.91605
10,18,6,0,29.99867,32.265846,1737.3525,7,0,0,18.9946,99.20112
10,15,6,1,28.839897,30.015976,1859.1211,7,1,1,22.555956,87.449554
10,5,6,1,28.704443,38.20702,1489.1257,3,1,1,12.18967,81.629074
10,1,6,0,29.99867,34.973755,1785.7705,5,1,0,17.381556,82.123795
10,18,5,1,26.24832,47.540424,1335.5981,9,0,1,19.955399,70.246155
10,10,1,0,20.007565,34.35635,1169.922,5,0,1,28.269253,74.88707
10,8,5,1,20.980167,52.74208,1902.8713,7,0,1,22.076267,72.56594
10,12,1,0,29.260576,40.50383,1324.2783,5,1,0,29.965326,81.636894
10,8,1,1,26.559155,45.88584,1829.184,0,0,1,13.896907,81.37767
10,6,3,0,28.219524,55.21545,1800.7844,1,0,0,12.284203,80.77402
10,15,5,0,29.99867,54.636917,1252.088,0,1,0,12.338922,88.19589
10,5,2,1,23.090487,30.015976,1662.4512,9,0,0,24.12027,74.305
10,11,5,1,21.368896,39.14098,1829.4679,5,0,0,13.27209,78.93129
10,14,4,1,23.349281,55.069683,1521.0044,9,0,1,5.7233195,74.19011
10,0,1,0,28.183619,43.40251,1781.4071,0,1,1,0.006642,77.35883
10,0,3,1,25.762327,59.969086,1999.9823,4,0,0,26.873459,80.799484
10,2,4,0,24.0478,57.260708,1915.9932,3,0,1,29.468235,62.303642
10,21,1,1,24.437305,38.81063,1886.0077,9,1,1,6.908688,83.53289
10,12,3,0,23.073069,50.024536,1126.3413,9,1,0,13.144936,71.302376
10,14,1,1,21.376547,32.09817,1557.7164,4,1,1,20.991276,75.621704
10,6,2,0,27.198034,45.71732,1218.3894,7,1,1,23.76097,88.981064
10,6,4,1,25.859022,51.711052,1185.3154,6,0,1,23.238472,72.83769
10,16,1,1,29.055506,54.819355,1221.1229,4,1,0,9.838106,77.47499
10,4,3,1,29.99867,43.702896,1381.0995,7,1,0,26.224644,88.688286
10,4,1,1,20.007565,34.647537,1461.3163,3,1,0,16.16253,70.92312
10,20,3,1,22.169876,33.49331,1911.0066,5,1,0,5.562771,86.981674
10,7,2,1,29.159105,34.55485,1941.1504,7,0,1,23.726526,90.060646
10,21,3,1,26.89064,45.653767,1436.9937,4,1,1,29.754164,86.10014
10,10,3,1,28.834862,43.68053,1645.0771,5,0,1,13.532629,89.71726
10,11,4,1,21.238575,35.859894,1000.51263,7,1,1,27.218233,70.23858
10,4,1,1,24.06982,59.969086,1727.886,9,1,0,2.4351137,71.98827
10,17,3,1,20.827097,43.052334,1475.7485,9,1,0,0.3881869,60.186707
10,19,2,0,23.719412,32.508495,1751.4435,2,0,0,11.469148,77.379875
10,16,5,0,22.961433,50.890255,1224.2134,5,0,1,15.613372,64.28692
10,9,1,0,22.653925,50.95479,1999.9823,2,0,0,19.01781,68.23474
10,9,2,0,25.970858,39.779552,1388.2648,5,0,0,15.941344,71.28165
10,10,3,1,26.069874,59.969086,1354.5806,9,0,0,23.005474,91.45827
10,22,6,1,27.589396,38.48512,1975.2085,4,1,1,10.693678,82.09848
10,13,2,0,20.928785,49.790962,1724.2322,7,1,0,15.7444515,57.972748
10,20,6,1,25.198795,40.6734,1695.4875,9,0,1,1.2338071,67.14343
10,6,1,1,28.272501,46.881256,1758.4196,7,0,0,6.842655,80.90872
10,13,3,1,27.218447,53.088074,1773.0159,7,0,1,1.3504685,83.57984
10,19,6,1,20.007565,59.969086,1727.8624,9,0,0,26.019548,80.07975
10,13,5,0,28.71694,52.595406,1638.8445,0,0,1,17.274874,74.179054
10,10,3,0,20.007565,59.967354,1168.3828,0,1,0,29.965326,55.65375
10,2,6,1,21.236343,43.702244,1221.7794,2,0,1,21.337446,72.72756
10,21,6,0,29.726019,33.560097,1295.3833,0,1,0,29.965326,91.76308
10,8,1,0,29.894873,58.86513,1556.4504,0,1,0,18.169321,92.5907
10,9,2,1,27.456024,48.3915,1483.5942,6,0,1,24.494734,83.59834
10,22,3,1,28.323177,43.106857,1366.2977,7,0,0,23.62304,79.0093
10,23,7,0,24.480211,46.16264,1225.9547,5,1,1,26.412142,73.47122
10,4,6,1,29.99867,45.90114,1079.175,4,0,0,15.01391,72.09804
10,5,5,0,29.99867,37.66587,1527.7317,9,1,0,11.926373,72.54034
10,19,6,1,22.153528,32.811745,1865.4165,6,1,0,9.682083,77.509224
10,13,4,0,22.07937,59.969086,1702.0686,4,1,0,24.06673,77.18998
10,10,5,0,25.08069,48.753216,1168.1139,9,1,0,7.6560016,83.19127
10,14,7,0,27.911907,59.969086,1591.7739,6,1,1,2.3899767,65.78338
10,1,1,0,29.302069,48.84052,1385.0172,2,0,1,13.640804,90.527245
10,0,3,0,27.162703,54.325336,1314.6444,4,1,0,14.027334,83.96218
10,20,4,0,20.007565,52.516678,1711.092,4,1,1,24.196672,64.20938
10,21,4,0,20.007565,58.514687,1000.51263,5,0,1,29.598125,69.631195
10,22,6,0,23.096891,58.511574,1914.4716,0,1,1,10.87562,71.29274
10,19,1,0,23.104818,45.350407,1654.3384,3,1,1,12.470221,64.00941
10,10,1,0,28.511547,37.166397,1090.5254,3,0,1,18.54047,80.6145
10,22,1,0,29.862864,30.015976,1892.3573,8,1,0,18.88731,82.56459
10,16,4,0,23.354795,30.940145,1494.0413,8,1,0,16.97195,82.195816
10,12,7,1,20.034557,54.98341,1933.4988,6,0,0,16.708977,72.495636
10,6,7,1,29.99867,59.969086,1369.5204,5,0,0,12.198083,76.33918
10,18,2,0,25.7029,31.913076,1727.6536,6,1,1,0.006642,78.190315
10,1,4,1,29.99867,43.193687,1632.9915,8,1,1,6.9540887,99.20112
10,20,1,1,27.463345,56.704853,1803.7155,1,0,1,8.441923,76.085434
10,23,7,0,25.187391,34.314976,1801.186,4,0,0,29.965326,76.980675
10,0,5,0,25.499405,43.059547,1657.4113,8,1,0,10.730335,86.25296
11,10,5,1,23.116768,30.015976,1000.51263,0,1,0,12.623831,70.80388
11,8,4,1,22.98688,33.68223,1158.6659,2,0,1,6.13131,77.70772
11,16,1,0,28.701591,47.14861,1000.51263,8,1,0,18.045692,83.05555
11,13,2,0,25.567421,51.68921,1372.1775,0,0,0,19.372334,82.48245
11,9,2,0,24.277061,47.880917,1000.51263,3,1,0,22.688831,65.803345
11,11,3,1,26.186071,42.86067,1218.228,9,1,1,16.945078,83.66585
11,5,5,0,24.1979,56.80406,1000.51263,0,1,0,26.32917,74.938126
11,10,1,0,21.601196,30.015976,1032.0083,9,0,0,0.006642,81.35793
11,3,4,0,25.89763,46.82238,1577.5652,2,1,0,0.006642,93.626274
11,4,2,0,25.025541,51.977306,1228.0171,1,1,1,27.192814,76.60965
11,7,6,1,25.131683,49.85966,1756.9962,4,1,0,20.511211,70.02064
11,6,4,1,21.40022,34.586197,1126.3331,6,1,1,16.51861,53.26328
11,23,6,0,29.781458,48.90768,1069.601,8,1,0,0.006642,84.58927
11,22,6,1,21.223873,30.055326,1999.9823,7,0,0,3.4596472,64.47172
11,15,2,0,26.452997,40.447323,1620.7766,1,0,0,0.006642,66.18087
11,22,4,0,24.918936,48.954807,1391.8909,0,0,0,18.002647,74.76199
11,16,3,1,25.423134,30.015976,1821.7139,9,0,0,17.725418,79.23404
11,10,4,1,25.549967,41.08496,1000.51263,6,0,0,0.006642,71.09665
11,3,7,1,20.502718,51.834522,1357.7328,8,0,1,29.965326,67.96277
11,16,3,1,28.573359,41.39819,1575.086,5,1,0,4.96357,98.523865
11,19,3,1,27.229807,50.66982,1651.7098,5,0,0,29.511606,69.4047
11,20,7,0,23.741917,55.210003,1576.677,2,0,1,29.965326,79.610756
11,5,1,1,25.55396,32.594833,1332.5685,4,0,1,1.818965,78.960396
11,7,6,0,26.562235,49.353104,1840.5778,3,1,1,28.66281,83.42743
11,3,6,0,29.99867,55.9854,1075.4858,2,1,0,27.535341,86.904816
11,4,1,1,24.907831,48.238693,1682.9308,6,0,1,6.0640388,77.86938
11,16,3,0,29.99867,30.747395,1325.634,0,1,1,23.225683,86.997444
11,10,1,1,25.478605,52.641827,1089.6072,5,0,0,7.9295683,91.54242
11,12,1,0,21.41818,49.767883,1484.1761,7,1,1,5.129373,67.02546
11,9,4,0,24.62011,51.541077,1918.3433,3,0,1,29.965326,86.36632
11,23,6,0,29.99867,48.163902,1668.3145,1,0,0,27.527695,99.20112
11,18,6,1,25.919067,46.614426,1130.6962,1,0,1,7.8636117,75.23291
11,4,6,0,29.010904,53.0137,1705.2766,6,0,1,17.111261,76.43707
11,4,3,1,26.28519,33.661716,1796.9918,3,0,1,29.548712,83.25167
11,22,5,0,25.393658,58.736618,1255.6224,2,0,1,7.812774,82.747345
11,5,5,1,29.99867,34.33951,1669.24,1,0,0,4.1878667,89.63996
11,17,7,0,25.141562,52.696537,1684.1488,5,1,0,23.03576,79.24254
11,23,2,0,22.673399,45.70414,1701.8527,3,1,1,23.521685,72.81582
11,0,7,0,26.585684,42.09735,1394.497,8,0,0,0.006642,79.96922
11,12,1,1,26.464748,39.096535,1387.9745,5,0,1,15.080534,92.1577
11,7,6,0,24.942284,39.62037,1000.51263,5,1,0,22.975294,79.80027
11,4,4,0,25.358635,31.478603,1984.2325,7,1,1,14.412992,83.246185
11,4,6,1,29.63151,54.45315,1767.5511,9,0,1,4.813755,78.656075
11,22,3,0,28.693731,50.919647,1086.3024,9,1,0,8.640376,99.20112
11,1,4,1,25.677866,54.209587,1198.4133,6,1,1,19.7705,79.89909
11,23,1,1,21.607784,53.730232,1999.9823,6,1,0,15.901134,72.57923
11,11,7,0,27.549084,44.264275,1706.4863,0,0,0,2.6306517,69.9266
11,1,6,0,20.085028,43.061573,1443.4579,9,0,0,29.540138,72.575325
11,23,4,0,24.265657,50.51443,1889.4891,4,0,0,4.5477734,66.171326
11,8,1,1,20.217642,33.230988,1623.2212,9,0,1,2.7313848,81.83845
11,12,7,1,27.288647,44.769073,1136.8303,4,0,0,14.310059,63.8853
11,4,4,1,26.072569,30.312862,1692.4052,1,1,1,5.8617425,88.044044
11,22,5,1,27.398447,53.26111,1265.9202,5,0,0,3.3462965,87.74983
11,6,5,1,25.845448,37.149395,1822.1208,3,0,0,3.2300153,98.30249
11,4,7,0,20.69345,38.02028,1887.0255,1,1,0,8.320265,69.95216
11,13,4,0,27.958803,54.06735,1170.6312,5,1,1,22.713808,78.699715
11,8,4,0,23.362896,33.85858,1837.2946,5,0,0,0.7586274,66.551
11,4,2,1,25.011385,59.969086,1069.5106,1,0,0,25.020237,61.187595
11,16,7,1,21.19377,52.497944,1267.102,3,1,1,21.111814,60.871765
11,9,6,1,29.571154,31.08107,1860.9623,3,0,0,0.4187113,86.73731
11,20,6,1,20.35607,53.979916,1716.0139,3,1,1,5.6652527,79.55871
11,4,5,1,29.99867,38.713226,1999.9823,5,1,1,29.965326,87.99041
11,4,5,1,24.897043,38.54745,1091.8014,4,1,1,16.51154,87.716225
11,9,3,1,28.637682,54.96158,1999.9823,0,1,0,4.274252,81.67695
11,20,1,0,20.47818,42.310818,1679.8047,4,0,0,12.275342,67.18501
11,15,6,1,25.611591,43.320717,1441.1758,9,0,1,24.163164,80.52919
11,21,5,1,26.358849,46.890167,1770.3032,9,1,0,7.5525103,76.39479
11,19,6,1,26.904287,56.369026,1639.6515,3,0,1,0.006642,79.66592
11,23,7,1,29.99867,46.925365,1999.9823,0,1,0,4.990594,83.714516
11,11,3,0,21.150185,45.765125,1195.5015,3,0,0,5.3810496,70.92802
11,0,6,1,28.328373,47.063274,1139.1687,1,0,1,16.500296,77.015724
11,2,1,0,29.900892,46.362644,1517.0723,7,1,0,23.878147,84.78532
11,17,2,1,29.355028,39.269516,1319.2701,0,1,0,6.9607263,75.47477
11,9,5,0,26.188587,34.721893,1566.5432,1,1,1,19.71814,66.79098
11,8,4,0,28.277761,40.373558,1205.1631,8,1,0,25.498703,89.77788
11,0,2,1,26.370905,41.622852,1379.7007,4,1,1,26.430584,74.27552
11,13,6,1,22.260397,55.317886,1265.2676,9,1,0,3.92238,72.75551
11,14,3,1,27.33947,55.54472,1624.1471,3,0,0,29.643963,78.57015
11,15,3,0,27.072212,48.558605,1298.8356,5,1,0,2.6980813,85.55498
11,23,7,0,21.705341,36.3521,1497.1692,2,1,1,9.560352,66.08313
11,2,4,0,25.6833,47.913834,1938.0253,8,0,0,29.190502,85.70642
11,5,5,0,23.941717,48.480965,1000.51263,7,1,0,18.768038,66.86259
11,17,2,0,27.064505,45.02216,1775.1313,0,1,1,21.081018,92.4066
11,11,2,1,20.007565,34.63518,1000.51263,2,1,0,12.0230055,53.26328
11,7,6,0,29.99867,59.969086,1947.9819,0,0,1,20.670792,90.400894
11,5,5,1,20.007565,44.697945,1678.8381,1,0,0,16.07448,73.739235
11,17,6,1,29.99867,33.67371,1660.087,6,0,1,0.006642,84.49212
11,23,2,1,28.379753,30.015976,1397.5208,4,0,0,0.006642,75.64113
11,9,4,0,25.120756,59.969086,1731.289,1,0,0,13.746185,87.031784
11,16,6,0,21.041786,38.617664,1415.6752,1,0,0,28.417683,65.255936
11,8,4,0,28.636026,44.976414,1310.8346,4,0,1,22.337433,89.43439
11,21,2,0,29.99867,41.542885,1586.0581,8,1,0,9.183448,90.54018
11,21,1,0,20.660965,35.78777,1924.3511,5,0,1,23.74468,66.3916
11,15,6,1,24.048174,46.627922,1625.773,6,0,1,6.2457924,81.207344
11,1,3,1,29.99867,51.853268,1777.6825,5,0,1,24.566639,92.00782
11,8,3,0,26.62851,34.86896,1758.9425,8,1,0,29.965326,75.677925
11,6,4,1,24.015612,31.271719,1054.0834,7,1,1,6.2936416,60.944916
11,9,7,1,29.99867,59.969086,1978.556,6,0,1,9.767159,84.809135
11,22,7,1,27.929909,33.900726,1000.51263,2,0,1,29.965326,68.234764
11,10,6,0,22.266327,50.887512,1550.197,3,0,0,4.895107,79.49519
11,7,3,1,29.99867,37.015034,1221.4133,1,0,0,5.2080564,78.05533
11,23,6,0,22.607336,41.22973,1180.2593,3,1,0,12.908627,76.19563
11,15,1,1,27.558304,35.32452,1206.6147,1,1,1,8.092473,72.8022
11,16,6,0,28.568537,34.949318,1993.4318,5,0,0,0.006642,91.86891
11,1,3,0,23.194748,48.210484,1021.5669,5,0,0,3.9391735,69.73668
11,10,1,0,25.273045,43.59707,1999.9823,8,0,0,18.084877,82.84406
11,8,4,0,26.540037,57.930668,1851.0992,5,1,0,25.74424,70.94781
11,13,6,0,23.605604,40.19816,1813.7173,6,1,0,4.1781125,70.4764
11,11,6,1,27.168215,50.027607,1840.6312,2,0,0,24.890896,78.49259
11,5,2,0,27.873882,54.009823,1912.8761,0,1,1,14.41777,88.998245
11,3,4,1,20.940977,35.557392,1895.8434,3,0,0,3.2494113,66.86628
11,14,6,1,20.007565,30.341972,1552.1072,1,1,0,14.28035,60.92109
11,15,1,0,26.435743,34.61775,1746.3599,7,1,0,16.621532,69.57215
11,14,2,1,23.17993,30.92669,1188.8086,6,0,1,29.965326,80.97267
11,1,4,1,29.902391,59.969086,1287.4927,3,1,1,12.647836,83.21257
11,4,7,1,23.263844,36.99411,1738.5413,4,1,0,18.513021,87.68495
11,21,3,0,22.741587,34.70716,1677.9633,2,1,0,12.251825,72.660515
11,7,2,0,22.720274,54.320606,1380.9521,7,0,1,14.862458,79.97923
11,10,5,1,29.99867,55.593353,1737.8737,9,0,0,24.589943,89.263435
11,17,1,1,22.59831,46.776524,1817.2712,9,0,1,13.135892,69.35982
11,14,2,0,28.720196,58.146595,1349.1652,1,0,0,9.443112,89.23527
11,2,1,1,27.960867,30.293015,1931.5822,3,1,0,22.550055,92.543106
11,4,6,1,24.362022,48.758884,1633.8665,9,0,0,0.006642,81.749954
11,23,7,0,26.889889,41.434727,1452.6434,4,1,1,0.006642,87.89977
11,17,7,0,25.857964,38.15957,1706.0404,6,1,1,9.496855,83.87316
11,18,3,0,20.007565,46.488636,1686.0321,9,1,0,14.967561,57.627163
11,17,2,0,26.33254,40.478294,1969.5999,8,1,0,10.756833,72.99987
11,15,1,0,29.99867,46.227127,1091.0011,6,0,1,0.8592524,86.8838
11,4,5,1,20.921892,34.469017,1621.8989,2,1,1,29.584066,84.11566
11,15,7,1,22.299023,30.441935,1484.8363,6,1,1,2.2331507,71.33741
11,19,6,0,23.856024,59.969086,1000.51263,0,0,1,0.006642,73.73825
11,19,2,1,27.409142,48.702408,1135.1943,9,1,1,14.750655,93.73503
11,5,6,0,23.720734,54.561226,1621.4105,6,1,0,29.965326,79.077126
11,16,4,0,24.69691,37.416904,1762.1832,5,1,1,7.300237,86.7368
11,15,5,1,23.506163,47.42644,1406.5432,0,1,0,29.965326,65.401146
11,7,2,1,20.989706,41.180603,1843.1519,4,1,1,28.019012,53.477516
11,22,4,0,23.892488,41.013622,1000.51263,6,0,1,8.089737,77.94371
11,16,7,0,22.906158,41.769615,1999.9823,0,0,1,14.5353,75.788
11,0,1,1,20.007565,35.279392,1606.5952,4,1,0,23.412575,55.10332
11,2,5,1,29.99867,59.969086,1817.5122,4,0,1,0.006642,72.11692
11,20,5,1,28.96153,59.819828,1490.8345,6,0,1,0.006642,97.11533
11,1,7,1,28.307848,30.139486,1619.3223,2,0,1,14.658282,80.77758
11,3,4,0,20.007565,33.291523,1523.3326,6,1,1,1.9826441,69.428825
11,23,5,0,20.066944,42.559917,1487.2079,6,1,0,21.183764,53.893124
11,17,1,1,24.257067,33.56994,1372.6611,8,0,0,1.2666752,63.487747
11,5,2,0,20.67043,30.015976,1751.0928,7,0,0,0.006642,75.47763
11,20,4,1,23.364107,54.382793,1000.51263,2,1,0,11.512548,68.69847
11,13,3,0,27.288475,33.900677,1824.8789,3,0,1,10.824309,83.488
11,22,4,0,22.320831,48.181427,1491.5768,4,0,1,20.973593,78.234764
11,3,3,0,25.86278,52.34276,1503.7343,2,0,0,29.965326,74.0533
11,6,5,0,20.007565,45.345345,1871.5634,5,1,0,27.889267,83.66854
11,5,1,1,25.406734,47.175213,1398.4572,4,1,1,16.831291,66.44199
11,16,7,0,24.645315,58.46955,1944.0718,4,1,1,0.006642,81.54487
11,18,5,0,20.697712,50.601257,1950.0303,0,1,0,1.3872683,65.05997
11,0,2,1,20.7549,40.47073,1050.7285,4,0,0,27.126602,81.42207
11,23,7,1,28.497347,35.892525,1930.2343,3,0,1,2.43382,72.57862
11,22,4,0,23.276758,38.19837,1692.1749,1,0,0,17.482452,79.45291
11,12,4,0,25.045555,37.60859,1830.2792,6,0,0,10.931484,69.5094
11,17,2,1,20.98475,59.969086,1677.7229,8,0,0,2.1344423,63.804493
11,12,3,0,23.769648,48.593864,1413.781,3,0,0,13.4152775,81.20232
11,15,1,1,20.4246,46.44792,1260.6094,3,0,1,19.872387,72.098755
11,6,5,0,28.506718,41.51788,1168.4104,2,1,0,22.877317,72.489525
11,11,2,0,25.010319,59.004833,1999.9823,5,1,1,28.23683,68.525696
11,18,4,1,24.23589,35.2329,1667.513,4,0,0,23.6852,73.82189
11,23,3,0,29.99867,55.558292,1357.008,2,0,0,15.564043,76.509476
11,15,3,0,26.032803,59.969086,1845.8723,2,0,1,19.125381,69.84991
11,12,4,1,26.069407,30.015976,1544.3519,5,0,0,9.092634,76.4583
11,0,5,0,26.604425,35.82098,1707.9694,0,0,0,4.726988,82.838615
11,22,1,1,22.886885,48.98502,1000.51263,1,1,1,12.960043,72.69727
11,13,5,1,20.007565,59.463047,1049.0469,2,0,1,18.206192,69.371605
11,21,4,0,21.950453,42.600006,1512.5214,2,1,1,21.24623,73.01931
11,12,2,1,29.99867,51.354008,1763.1519,4,1,1,24.821518,81.40443
11,4,3,0,21.261513,48.50325,1448.8429,3,0,0,18.454689,73.62148
11,22,1,0,26.43139,55.923542,1602.5995,7,0,1,16.87985,82.23464
11,14,1,0,28.253536,34.621548,1645.0719,6,1,0,12.179874,87.49211
11,22,1,0,20.13453,59.969086,1810.8485,7,0,0,22.128847,61.226402
11,22,3,1,29.706903,59.688778,1570.6292,6,1,0,15.394627,92.26444
11,7,4,0,23.792252,45.193222,1219.9055,7,1,0,0.006642,60.519203
11,1,2,0,24.201368,54.669083,1791.4766,4,1,0,27.467937,69.13124
11,5,6,0,28.048138,55.903286,1404.8821,9,0,0,7.634728,83.27307
11,22,6,1,26.48196,42.29736,1481.072,4,0,0,15.895445,75.12779
11,10,6,1,25.580486,37.109158,1376.728,6,0,0,10.613103,68.25286
11,15,1,1,27.844854,49.93224,1759.9337,4,0,1,26.37485,75.41579
11,18,5,0,23.523375,36.158253,1200.5645,0,1,1,13.339174,87.3626
11,18,7,0,26.395506,47.71565,1749.7533,0,0,0,8.38129,85.390274
11,17,7,1,29.885725,49.111015,1945.6362,5,0,0,9.448574,70.288536
11,8,4,0,26.172215,46.50416,1565.9917,4,0,1,15.278692,67.1858
11,20,5,0,20.392162,54.695267,1102.8824,5,0,1,15.428741,61.788284
11,2,7,1,29.99867,44.74335,1020.06995,6,0,1,9.48629,82.74373
11,12,7,1,23.924244,33.381977,1186.7523,5,0,0,10.734435,74.01457
11,0,6,1,26.119581,36.2841,1534.5707,6,0,1,15.738675,88.748886
11,1,7,1,26.701237,31.361694,1644.1294,2,1,0,16.67824,82.45867
11,21,2,1,24.660124,33.90875,1714.3986,4,0,1,1.3041444,72.198395
11,13,5,1,20.007565,40.23627,1385.3589,0,0,1,15.1551,76.826645
11,0,6,1,27.552528,48.74945,1354.1649,4,0,1,26.539827,75.419586
11,5,3,0,26.08669,48.38741,1673.9105,3,1,0,10.559188,75.2174
11,17,5,0,26.684727,59.969086,1580.548,9,0,1,29.965326,88.630135
11,20,7,1,21.450287,41.820595,1845.7538,1,0,1,10.609398,82.65637
11,12,4,0,27.387814,30.015976,1999.9823,4,0,0,0.006642,86.482124
11,17,3,0,20.007565,58.761795,1092.729,5,1,0,18.106955,66.55444
11,5,5,1,20.35687,59.969086,1480.4801,8,0,0,2.142535,60.41595
11,3,5,0,26.310963,59.969086,1158.0342,9,0,0,0.006642,79.58664
11,16,7,1,20.612816,43.48121,1479.9954,8,0,1,16.891762,76.31022
11,13,7,0,26.752266,50.224506,1226.6049,7,1,1,8.959895,66.34804
11,23,5,0,20.137568,41.341335,1847.8566,8,0,1,21.732943,72.96834
11,9,2,1,27.057491,31.884365,1811.264,9,1,0,22.876783,87.118256
11,2,7,0,26.517141,51.24216,1776.3052,8,0,0,29.9186,80.962135
11,18,1,0,26.772465,31.43646,1999.9823,6,1,1,1.0743624,69.628204
11,5,7,1,27.346676,37.147633,1994.7087,1,1,0,0.006642,87.08322
11,10,3,1,26.450949,30.015976,1287.085,7,1,0,22.881367,78.770355
11,22,6,1,21.478313,51.864426,1117.9187,1,0,1,4.3680654,73.110596
11,6,3,1,25.552078,52.132023,1000.51263,3,1,0,23.386164,79.866844
11,14,1,0,29.99867,57.801258,1774.1578,6,0,0,29.965326,83.68474
11,16,1,0,29.99867,46.982483,1371.435,2,0,0,17.159403,98.18093
11,20,1,1,23.763422,49.48589,1780.9678,6,0,1,25.9584,82.11895
11,12,7,1,24.720783,49.30027,1681.3375,2,0,0,24.274637,63.0503
11,14,4,1,26.791542,30.015976,1747.2317,2,1,1,20.076918,99.20112
11,2,2,0,24.783352,50.077183,1999.9823,6,0,1,14.771556,83.0087
11,22,1,1,29.99867,35.690113,1961.825,6,1,0,22.576267,90.05007
11,20,1,0,28.968565,59.969086,1081.8522,9,1,0,0.9878593,90.989
11,8,2,0,21.954258,37.660862,1744.3417,2,1,1,8.200132,75.521835
11,6,5,0,24.026756,30.015976,1187.821,9,0,0,14.318699,75.07503
11,3,4,0,21.908913,34.81749,1263.6304,1,1,0,17.006605,65.49044
11,17,1,1,29.126923,35.363598,1171.6345,7,0,0,22.805668,90.55928
11,22,4,1,20.859985,37.735584,1207.6637,7,0,0,7.981114,69.29144
11,12,7,0,20.033026,54.272633,1843.2676,6,1,0,2.6680279,70.85784
11,20,4,1,29.5994,35.533024,1105.735,3,1,0,10.252285,70.8553
11,17,6,0,26.873693,57.715565,1346.6663,1,0,0,7.5359187,77.940384
11,8,5,0,25.208717,47.511353,1009.792,7,0,0,12.9821005,77.62073
11,17,6,0,26.540928,52.985035,1717.7764,0,0,0,11.767747,71.631516
11,11,5,1,27.780754,47.510796,1604.1285,2,1,1,5.7071166,81.555016
11,22,6,1,21.57074,59.969086,1167.5073,1,1,0,9.875198,64.16855
11,5,5,0,27.224487,37.639896,1669.6278,7,1,1,18.68732,90.40715
11,20,5,1,26.809456,36.31583,1206.3744,3,0,0,7.1143665,71.824066
11,4,3,0,23.465178,57.649326,1134.7805,7,0,0,0.006642,78.574776
11,19,3,1,20.512503,53.018528,1354.7085,1,1,0,22.12484,66.39672
11,14,3,0,24.257656,30.015976,1781.9696,1,0,0,10.525911,82.83291
11,1,5,0,26.430922,32.024017,1345.6412,7,0,0,20.621817,84.996666
11,4,3,1,29.99867,59.969086,1797.949,3,0,0,24.261078,87.80236
11,15,6,1,28.21585,30.015976,1473.8375,3,1,1,10.124146,90.07636
11,18,1,0,25.506433,53.523144,1483.8287,4,0,1,12.028558,75.64933
11,14,6,1,23.953442,36.42924,1800.3679,9,1,0,0.006642,87.23833
11,1,6,1,29.57416,34.259106,1850.999,0,1,0,10.206557,81.55849
11,6,4,0,27.838898,54.050896,1819.1792,3,1,1,25.570076,71.69314
11,16,7,1,22.248493,59.969086,1231.482,1,0,1,0.006642,69.17223
11,1,6,1,27.420357,49.293407,1685.3251,4,1,0,28.169811,69.77775
